parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/business1500/business1500.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
5.00000	1.00000	500	1.00000	1	172	11	13	154	6	13	-2.36026	-inf	-2.40385
5.00000	1.00000	500	1.00000	2	179	11	15	158	7	15	-2.40205	-inf	-2.32599
5.00000	1.00000	500	1.00000	3	169	9	16	147	7	16	-2.39868	-inf	-2.43646
5.00000	1.00000	500	1.00000	4	185	11	18	160	8	18	-2.34926	-inf	-2.48732
5.00000	1.00000	500	2.00000	0	186	11	18	161	8	18	-2.39164	-inf	-2.29004
5.00000	1.00000	500	2.00000	1	172	11	13	154	6	13	-2.36400	-inf	-2.40797
5.00000	1.00000	500	2.00000	2	179	11	15	158	7	15	-2.40504	-inf	-2.33125
5.00000	1.00000	500	2.00000	3	169	9	16	147	7	16	-2.40224	-inf	-2.43652
5.00000	1.00000	500	2.00000	4	185	11	18	160	8	18	-2.35367	-inf	-2.48970
10.00000	1.00000	10	0.10000	0	300	17	59	213	29	59	-2.25592	-inf	-2.17709
10.00000	1.00000	10	0.10000	1	288	19	57	204	28	57	-2.22952	-inf	-2.27501
10.00000	1.00000	10	0.10000	2	307	19	61	217	30	61	-2.24636	-inf	-2.19565
10.00000	1.00000	10	0.10000	3	290	19	55	209	27	55	-2.22689	-inf	-2.27819
10.00000	1.00000	10	0.10000	4	297	19	58	212	28	58	-2.21330	-inf	-2.34856
10.00000	1.00000	10	0.20000	0	300	17	59	213	29	59	-2.25580	-inf	-2.17511
