parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, dataset='data/multilabel/emotions/emotions.5.folds.pklz', features=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn/', save_model=True, seed=1337, sklearn_args=None, suffix=None, test_ext=None, train_ext=None, valid_ext=None, verbose=1)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
5.00000	1.00000	500	0.50000	1	72	2	0	72	0	1	-35.59635	-inf	-34.29274
5.00000	1.00000	500	0.50000	2	72	2	0	72	0	1	-35.09889	-inf	-36.26440
5.00000	1.00000	500	0.50000	3	72	2	0	72	0	1	-35.29716	-inf	-35.43746
5.00000	1.00000	500	0.50000	4	72	2	0	72	0	1	-35.31475	-inf	-35.38974
5.00000	1.00000	500	1.00000	0	72	2	0	72	0	1	-35.18712	-inf	-35.86579
5.00000	1.00000	500	1.00000	1	72	2	0	72	0	1	-35.59759	-inf	-34.29506
5.00000	1.00000	500	1.00000	2	72	2	0	72	0	1	-35.10005	-inf	-36.26347
5.00000	1.00000	500	1.00000	3	72	2	0	72	0	1	-35.29841	-inf	-35.43784
5.00000	1.00000	500	1.00000	4	72	2	0	72	0	1	-35.31598	-inf	-35.38956
5.00000	1.00000	500	2.00000	0	72	2	0	72	0	1	-35.19160	-inf	-35.86194
5.00000	1.00000	500	2.00000	1	72	2	0	72	0	1	-35.60202	-inf	-34.30207
5.00000	1.00000	500	2.00000	2	72	2	0	72	0	1	-35.10426	-inf	-36.26326
5.00000	1.00000	500	2.00000	3	72	2	0	72	0	1	-35.30286	-inf	-35.44104
5.00000	1.00000	500	2.00000	4	72	2	0	72	0	1	-35.32038	-inf	-35.39177
10.00000	1.00000	10	0.10000	0	500	9	76	387	38	76	-25.15276	-inf	-25.92819
10.00000	1.00000	10	0.10000	1	477	11	72	370	36	72	-24.92954	-inf	-26.42145
10.00000	1.00000	10	0.10000	2	455	11	64	360	32	64	-24.71455	-inf	-26.32469
10.00000	1.00000	10	0.10000	3	496	11	72	389	36	72	-24.86284	-inf	-26.14612
10.00000	1.00000	10	0.10000	4	484	9	76	371	38	76	-25.08363	-inf	-25.53832
10.00000	1.00000	10	0.20000	0	500	9	76	387	38	76	-25.14247	-inf	-25.84968
10.00000	1.00000	10	0.20000	1	477	11	72	370	36	72	-24.92162	-inf	-26.38394
10.00000	1.00000	10	0.20000	2	455	11	64	360	32	64	-24.70658	-inf	-26.28331
10.00000	1.00000	10	0.20000	3	496	11	72	389	36	72	-24.85565	-inf	-26.08880
10.00000	1.00000	10	0.20000	4	484	9	76	371	38	76	-25.07930	-inf	-25.51205
10.00000	1.00000	10	0.50000	0	500	9	76	387	38	76	-25.14720	-inf	-25.73728
10.00000	1.00000	10	0.50000	1	477	11	72	370	36	72	-24.92992	-inf	-26.34451
10.00000	1.00000	10	0.50000	2	455	11	64	360	32	64	-24.71078	-inf	-26.22732
10.00000	1.00000	10	0.50000	3	496	11	72	389	36	72	-24.86381	-inf	-25.99708
10.00000	1.00000	10	0.50000	4	484	9	76	371	38	76	-25.08966	-inf	-25.48180
10.00000	1.00000	10	1.00000	0	500	9	76	387	38	76	-25.19535	-inf	-25.66567
10.00000	1.00000	10	1.00000	1	477	11	72	370	36	72	-24.98113	-inf	-26.34466
10.00000	1.00000	10	1.00000	2	455	11	64	360	32	64	-24.75337	-inf	-26.20767
10.00000	1.00000	10	1.00000	3	496	11	72	389	36	72	-24.91426	-inf	-25.93822
10.00000	1.00000	10	1.00000	4	484	9	76	371	38	76	-25.13830	-inf	-25.48742
10.00000	1.00000	10	2.00000	0	500	9	76	387	38	76	-25.34608	-inf	-25.66117
10.00000	1.00000	10	2.00000	1	477	11	72	370	36	72	-25.13389	-inf	-26.42243
10.00000	1.00000	10	2.00000	2	455	11	64	360	32	64	-24.89029	-inf	-26.26402
10.00000	1.00000	10	2.00000	3	496	11	72	389	36	72	-25.06815	-inf	-25.95082
10.00000	1.00000	10	2.00000	4	484	9	76	371	38	76	-25.28294	-inf	-25.57639
10.00000	1.00000	50	0.10000	0	495	9	74	385	37	74	-25.21292	-inf	-25.99855
10.00000	1.00000	50	0.10000	1	456	9	64	361	32	64	-25.09662	-inf	-26.54722
10.00000	1.00000	50	0.10000	2	450	9	62	358	31	62	-24.73582	-inf	-26.37777
10.00000	1.00000	50	0.10000	3	496	11	72	389	36	72	-24.86284	-inf	-26.14613
10.00000	1.00000	50	0.10000	4	474	9	72	367	36	72	-25.13581	-inf	-25.54801
10.00000	1.00000	50	0.20000	0	495	9	74	385	37	74	-25.20189	-inf	-25.91824
10.00000	1.00000	50	0.20000	1	456	9	64	361	32	64	-25.08750	-inf	-26.50943
10.00000	1.00000	50	0.20000	2	450	9	62	358	31	62	-24.72799	-inf	-26.33596
10.00000	1.00000	50	0.20000	3	496	11	72	389	36	72	-24.85565	-inf	-26.08883
10.00000	1.00000	50	0.20000	4	474	9	72	367	36	72	-25.13032	-inf	-25.52378
10.00000	1.00000	50	0.50000	0	495	9	74	385	37	74	-25.20397	-inf	-25.80025
10.00000	1.00000	50	0.50000	1	456	9	64	361	32	64	-25.09041	-inf	-26.46834
10.00000	1.00000	50	0.50000	2	450	9	62	358	31	62	-24.73238	-inf	-26.27859
10.00000	1.00000	50	0.50000	3	496	11	72	389	36	72	-24.86382	-inf	-25.99714
10.00000	1.00000	50	0.50000	4	474	9	72	367	36	72	-25.13773	-inf	-25.49650
10.00000	1.00000	50	1.00000	0	495	9	74	385	37	74	-25.24784	-inf	-25.71959
10.00000	1.00000	50	1.00000	1	456	9	64	361	32	64	-25.13183	-inf	-26.46530
10.00000	1.00000	50	1.00000	2	450	9	62	358	31	62	-24.77470	-inf	-26.25643
10.00000	1.00000	50	1.00000	3	496	11	72	389	36	72	-24.91428	-inf	-25.93831
10.00000	1.00000	50	1.00000	4	474	9	72	367	36	72	-25.18208	-inf	-25.50325
10.00000	1.00000	50	2.00000	0	495	9	74	385	37	74	-25.39125	-inf	-25.70192
