parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, dataset='data/multilabel/plant978/plant978.5.folds.pklz', features=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn/', save_model=True, seed=1337, sklearn_args=None, suffix=None, test_ext=None, train_ext=None, valid_ext=None, verbose=1)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
15.00000	1.00000	10	2.00000	2	1010	7	47	941	23	47	-101.20591	-inf	-100.82960
15.00000	1.00000	10	2.00000	3	997	7	38	941	19	38	-100.92823	-inf	-101.93183
15.00000	1.00000	10	2.00000	4	1006	9	42	944	21	42	-100.75713	-inf	-102.00685
15.00000	1.00000	50	0.10000	0	1037	7	53	959	26	53	-100.33292	-inf	-102.19170
15.00000	1.00000	50	0.10000	1	991	7	39	934	19	39	-100.39109	-inf	-102.41304
15.00000	1.00000	50	0.10000	2	1010	7	47	941	23	47	-100.75381	-inf	-100.72073
15.00000	1.00000	50	0.10000	3	997	7	38	941	19	38	-100.49470	-inf	-101.87953
15.00000	1.00000	50	0.10000	4	1006	9	42	944	21	42	-100.33085	-inf	-102.04062
15.00000	1.00000	50	0.20000	0	1037	7	53	959	26	53	-100.33442	-inf	-102.14182
15.00000	1.00000	50	0.20000	1	991	7	39	934	19	39	-100.40194	-inf	-102.35943
15.00000	1.00000	50	0.20000	2	1010	7	47	941	23	47	-100.76332	-inf	-100.66310
15.00000	1.00000	50	0.20000	3	997	7	38	941	19	38	-100.50149	-inf	-101.81223
15.00000	1.00000	50	0.20000	4	1006	9	42	944	21	42	-100.34036	-inf	-101.95702
15.00000	1.00000	50	0.50000	0	1037	7	53	959	26	53	-100.37401	-inf	-102.10300
15.00000	1.00000	50	0.50000	1	991	7	39	934	19	39	-100.45404	-inf	-102.31749
15.00000	1.00000	50	0.50000	2	1010	7	47	941	23	47	-100.81334	-inf	-100.61126
15.00000	1.00000	50	0.50000	3	997	7	38	941	19	38	-100.54685	-inf	-101.74786
15.00000	1.00000	50	0.50000	4	1006	9	42	944	21	42	-100.39145	-inf	-101.87147
15.00000	1.00000	50	1.00000	0	1037	7	53	959	26	53	-100.48034	-inf	-102.13426
15.00000	1.00000	50	1.00000	1	991	7	39	934	19	39	-100.56800	-inf	-102.34813
15.00000	1.00000	50	1.00000	2	1010	7	47	941	23	47	-100.92634	-inf	-100.63662
15.00000	1.00000	50	1.00000	3	997	7	38	941	19	38	-100.65496	-inf	-101.76095
15.00000	1.00000	50	1.00000	4	1006	9	42	944	21	42	-100.50644	-inf	-101.86751
15.00000	1.00000	50	2.00000	0	1037	7	53	959	26	53	-100.75792	-inf	-102.30748
15.00000	1.00000	50	2.00000	1	991	7	39	934	19	39	-100.84813	-inf	-102.52456
15.00000	1.00000	50	2.00000	2	1010	7	47	941	23	47	-101.20591	-inf	-100.82960
15.00000	1.00000	50	2.00000	3	997	7	38	941	19	38	-100.92823	-inf	-101.93183
15.00000	1.00000	50	2.00000	4	1006	9	42	944	21	42	-100.79082	-inf	-102.01346
15.00000	1.00000	100	0.10000	0	1034	7	52	957	26	52	-100.33002	-inf	-102.18009
15.00000	1.00000	100	0.10000	1	991	7	39	934	19	39	-100.39466	-inf	-102.40059
