parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/yeast/yeast.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
5.00000	1.00000	100	2.00000	0	268	13	51	194	24	51	-4.45906	-inf	-4.56754
5.00000	1.00000	100	2.00000	1	275	15	58	190	28	58	-4.53549	-inf	-4.65647
5.00000	1.00000	100	2.00000	2	255	11	56	172	28	56	-4.45731	-inf	-4.48852
5.00000	1.00000	100	2.00000	3	245	11	51	170	25	51	-4.41420	-inf	-4.49290
5.00000	1.00000	100	2.00000	4	238	13	47	170	22	47	-4.50449	-inf	-4.49785
5.00000	1.00000	500	0.10000	0	85	7	9	73	4	9	-5.44126	-inf	-5.43569
5.00000	1.00000	500	0.10000	1	74	7	8	63	4	8	-5.74391	-inf	-5.83101
5.00000	1.00000	500	0.10000	2	72	7	10	58	5	10	-5.51206	-inf	-5.51794
5.00000	1.00000	500	0.10000	3	72	7	10	58	5	10	-5.51924	-inf	-5.48193
5.00000	1.00000	500	0.10000	4	85	7	9	73	4	9	-5.41260	-inf	-5.46009
5.00000	1.00000	500	0.20000	0	85	7	9	73	4	9	-5.43947	-inf	-5.43189
5.00000	1.00000	500	0.20000	1	74	7	8	63	4	8	-5.74130	-inf	-5.82551
5.00000	1.00000	500	0.20000	2	72	7	10	58	5	10	-5.51158	-inf	-5.51758
5.00000	1.00000	500	0.20000	3	72	7	10	58	5	10	-5.51877	-inf	-5.48107
5.00000	1.00000	500	0.20000	4	85	7	9	73	4	9	-5.41188	-inf	-5.45913
5.00000	1.00000	500	0.50000	0	85	7	9	73	4	9	-5.43736	-inf	-5.42762
