parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/human3106/human3106.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
5.00000	1.00000	500	0.20000	1	87	9	14	67	7	14	-2.83270	-inf	-2.72106
5.00000	1.00000	500	0.20000	2	74	7	11	59	5	11	-2.81467	-inf	-2.83197
5.00000	1.00000	500	0.20000	3	80	9	12	63	6	12	-2.82468	-inf	-2.79287
5.00000	1.00000	500	0.20000	4	73	7	11	58	5	11	-2.78835	-inf	-2.88414
5.00000	1.00000	500	0.50000	0	81	7	11	66	5	11	-2.80215	-inf	-2.88867
5.00000	1.00000	500	0.50000	1	87	9	14	67	7	14	-2.83176	-inf	-2.72170
5.00000	1.00000	500	0.50000	2	74	7	11	59	5	11	-2.81251	-inf	-2.82946
5.00000	1.00000	500	0.50000	3	80	9	12	63	6	12	-2.82407	-inf	-2.79167
5.00000	1.00000	500	0.50000	4	73	7	11	58	5	11	-2.78735	-inf	-2.87960
5.00000	1.00000	500	1.00000	0	81	7	11	66	5	11	-2.80337	-inf	-2.88571
5.00000	1.00000	500	1.00000	1	87	9	14	67	7	14	-2.83233	-inf	-2.72457
5.00000	1.00000	500	1.00000	2	74	7	11	59	5	11	-2.81107	-inf	-2.82757
5.00000	1.00000	500	1.00000	3	80	9	12	63	6	12	-2.82515	-inf	-2.79257
5.00000	1.00000	500	1.00000	4	73	7	11	58	5	11	-2.78746	-inf	-2.87603
5.00000	1.00000	500	2.00000	0	81	7	11	66	5	11	-2.80919	-inf	-2.88622
5.00000	1.00000	500	2.00000	1	87	9	14	67	7	14	-2.83719	-inf	-2.73322
5.00000	1.00000	500	2.00000	2	74	7	11	59	5	11	-2.81250	-inf	-2.82827
5.00000	1.00000	500	2.00000	3	80	9	12	63	6	12	-2.83049	-inf	-2.79834
5.00000	1.00000	500	2.00000	4	73	7	11	58	5	11	-2.79095	-inf	-2.87451
10.00000	1.00000	10	0.10000	0	104	15	22	72	11	22	-2.72010	-inf	-2.81585
10.00000	1.00000	10	0.10000	1	97	13	21	67	10	21	-2.81441	-inf	-2.69228
10.00000	1.00000	10	0.10000	2	96	15	20	67	10	20	-2.73967	-inf	-2.74295
10.00000	1.00000	10	0.10000	3	93	15	20	64	10	20	-2.79079	-inf	-2.73640
10.00000	1.00000	10	0.10000	4	91	13	20	62	10	20	-2.72760	-inf	-2.81944
10.00000	1.00000	10	0.20000	0	104	15	22	72	11	22	-2.71998	-inf	-2.81377
10.00000	1.00000	10	0.20000	1	97	13	21	67	10	21	-2.81243	-inf	-2.69129
10.00000	1.00000	10	0.20000	2	96	15	20	67	10	20	-2.73829	-inf	-2.74268
10.00000	1.00000	10	0.20000	3	93	15	20	64	10	20	-2.78982	-inf	-2.73599
10.00000	1.00000	10	0.20000	4	91	13	20	62	10	20	-2.72705	-inf	-2.81835
10.00000	1.00000	10	0.50000	0	104	15	22	72	11	22	-2.72098	-inf	-2.81113
10.00000	1.00000	10	0.50000	1	97	13	21	67	10	21	-2.80988	-inf	-2.69065
10.00000	1.00000	10	0.50000	2	96	15	20	67	10	20	-2.73753	-inf	-2.74310
10.00000	1.00000	10	0.50000	3	93	15	20	64	10	20	-2.78870	-inf	-2.73645
10.00000	1.00000	10	0.50000	4	91	13	20	62	10	20	-2.72687	-inf	-2.81656
10.00000	1.00000	10	1.00000	0	104	15	22	72	11	22	-2.72460	-inf	-2.81081
10.00000	1.00000	10	1.00000	1	97	13	21	67	10	21	-2.80939	-inf	-2.69243
10.00000	1.00000	10	1.00000	2	96	15	20	67	10	20	-2.73952	-inf	-2.74581
10.00000	1.00000	10	1.00000	3	93	15	20	64	10	20	-2.78942	-inf	-2.73942
10.00000	1.00000	10	1.00000	4	91	13	20	62	10	20	-2.72852	-inf	-2.81595
10.00000	1.00000	10	2.00000	0	104	15	22	72	11	22	-2.73485	-inf	-2.81569
10.00000	1.00000	10	2.00000	1	97	13	21	67	10	21	-2.81331	-inf	-2.69974
10.00000	1.00000	10	2.00000	2	96	15	20	67	10	20	-2.74740	-inf	-2.75432
10.00000	1.00000	10	2.00000	3	93	15	20	64	10	20	-2.79471	-inf	-2.74825
10.00000	1.00000	10	2.00000	4	91	13	20	62	10	20	-2.73490	-inf	-2.81877
10.00000	1.00000	50	0.10000	0	104	15	22	72	11	22	-2.72010	-inf	-2.81585
10.00000	1.00000	50	0.10000	1	97	13	21	67	10	21	-2.81513	-inf	-2.69241
10.00000	1.00000	50	0.10000	2	96	15	20	67	10	20	-2.73967	-inf	-2.74295
10.00000	1.00000	50	0.10000	3	93	15	20	64	10	20	-2.79079	-inf	-2.73640
10.00000	1.00000	50	0.10000	4	91	13	20	62	10	20	-2.72760	-inf	-2.81944
10.00000	1.00000	50	0.20000	0	104	15	22	72	11	22	-2.71998	-inf	-2.81377
10.00000	1.00000	50	0.20000	1	97	13	21	67	10	21	-2.81302	-inf	-2.69130
10.00000	1.00000	50	0.20000	2	96	15	20	67	10	20	-2.73829	-inf	-2.74268
10.00000	1.00000	50	0.20000	3	93	15	20	64	10	20	-2.78982	-inf	-2.73599
10.00000	1.00000	50	0.20000	4	91	13	20	62	10	20	-2.72705	-inf	-2.81835
10.00000	1.00000	50	0.50000	0	104	15	22	72	11	22	-2.72098	-inf	-2.81113
10.00000	1.00000	50	0.50000	1	97	13	21	67	10	21	-2.81027	-inf	-2.69050
10.00000	1.00000	50	0.50000	2	96	15	20	67	10	20	-2.73753	-inf	-2.74310
10.00000	1.00000	50	0.50000	3	93	15	20	64	10	20	-2.78870	-inf	-2.73645
10.00000	1.00000	50	0.50000	4	91	13	20	62	10	20	-2.72687	-inf	-2.81656
10.00000	1.00000	50	1.00000	0	104	15	22	72	11	22	-2.72460	-inf	-2.81081
10.00000	1.00000	50	1.00000	1	97	13	21	67	10	21	-2.80959	-inf	-2.69214
10.00000	1.00000	50	1.00000	2	96	15	20	67	10	20	-2.73952	-inf	-2.74581
10.00000	1.00000	50	1.00000	3	93	15	20	64	10	20	-2.78942	-inf	-2.73942
10.00000	1.00000	50	1.00000	4	91	13	20	62	10	20	-2.72852	-inf	-2.81595
10.00000	1.00000	50	2.00000	0	104	15	22	72	11	22	-2.73485	-inf	-2.81569
10.00000	1.00000	50	2.00000	1	97	13	21	67	10	21	-2.81329	-inf	-2.69929
10.00000	1.00000	50	2.00000	2	96	15	20	67	10	20	-2.74740	-inf	-2.75432
10.00000	1.00000	50	2.00000	3	93	15	20	64	10	20	-2.79471	-inf	-2.74825
10.00000	1.00000	50	2.00000	4	91	13	20	62	10	20	-2.73490	-inf	-2.81877
10.00000	1.00000	100	0.10000	0	99	15	20	70	10	20	-2.73612	-inf	-2.83155
10.00000	1.00000	100	0.10000	1	94	13	20	65	10	20	-2.82090	-inf	-2.69255
10.00000	1.00000	100	0.10000	2	91	13	18	65	9	18	-2.75543	-inf	-2.77075
10.00000	1.00000	100	0.10000	3	93	15	20	64	10	20	-2.79079	-inf	-2.73640
10.00000	1.00000	100	0.10000	4	86	11	18	60	9	18	-2.74436	-inf	-2.83618
10.00000	1.00000	100	0.20000	0	99	15	20	70	10	20	-2.73593	-inf	-2.82946
10.00000	1.00000	100	0.20000	1	94	13	20	65	10	20	-2.81856	-inf	-2.69120
10.00000	1.00000	100	0.20000	2	91	13	18	65	9	18	-2.75409	-inf	-2.76994
10.00000	1.00000	100	0.20000	3	93	15	20	64	10	20	-2.78982	-inf	-2.73599
10.00000	1.00000	100	0.20000	4	86	11	18	60	9	18	-2.74368	-inf	-2.83485
10.00000	1.00000	100	0.50000	0	99	15	20	70	10	20	-2.73659	-inf	-2.82644
10.00000	1.00000	100	0.50000	1	94	13	20	65	10	20	-2.81529	-inf	-2.69005
10.00000	1.00000	100	0.50000	2	91	13	18	65	9	18	-2.75294	-inf	-2.76912
10.00000	1.00000	100	0.50000	3	93	15	20	64	10	20	-2.78870	-inf	-2.73645
10.00000	1.00000	100	0.50000	4	86	11	18	60	9	18	-2.74302	-inf	-2.83236
10.00000	1.00000	100	1.00000	0	99	15	20	70	10	20	-2.73959	-inf	-2.82546
10.00000	1.00000	100	1.00000	1	94	13	20	65	10	20	-2.81392	-inf	-2.69135
10.00000	1.00000	100	1.00000	2	91	13	18	65	9	18	-2.75417	-inf	-2.77018
10.00000	1.00000	100	1.00000	3	93	15	20	64	10	20	-2.78942	-inf	-2.73942
10.00000	1.00000	100	1.00000	4	86	11	18	60	9	18	-2.74395	-inf	-2.83080
10.00000	1.00000	100	2.00000	0	99	15	20	70	10	20	-2.74866	-inf	-2.82910
10.00000	1.00000	100	2.00000	1	94	13	20	65	10	20	-2.81656	-inf	-2.69813
10.00000	1.00000	100	2.00000	2	91	13	18	65	9	18	-2.76069	-inf	-2.77598
10.00000	1.00000	100	2.00000	3	93	15	20	64	10	20	-2.79471	-inf	-2.74825
10.00000	1.00000	100	2.00000	4	86	11	18	60	9	18	-2.74906	-inf	-2.83219
10.00000	1.00000	500	0.10000	0	73	9	12	56	6	12	-2.82607	-inf	-2.91604
10.00000	1.00000	500	0.10000	1	65	7	10	51	5	10	-2.88455	-inf	-2.77843
10.00000	1.00000	500	0.10000	2	64	7	10	50	5	10	-2.84379	-inf	-2.84236
10.00000	1.00000	500	0.10000	3	67	7	12	50	6	12	-2.87110	-inf	-2.81920
10.00000	1.00000	500	0.10000	4	68	9	12	51	6	12	-2.81309	-inf	-2.90477
10.00000	1.00000	500	0.20000	0	73	9	12	56	6	12	-2.82540	-inf	-2.91412
10.00000	1.00000	500	0.20000	1	65	7	10	51	5	10	-2.88324	-inf	-2.77744
10.00000	1.00000	500	0.20000	2	64	7	10	50	5	10	-2.84224	-inf	-2.84124
10.00000	1.00000	500	0.20000	3	67	7	12	50	6	12	-2.87005	-inf	-2.81877
10.00000	1.00000	500	0.20000	4	68	9	12	51	6	12	-2.81195	-inf	-2.90277
10.00000	1.00000	500	0.50000	0	73	9	12	56	6	12	-2.82453	-inf	-2.91061
10.00000	1.00000	500	0.50000	1	65	7	10	51	5	10	-2.88113	-inf	-2.77620
10.00000	1.00000	500	0.50000	2	64	7	10	50	5	10	-2.83993	-inf	-2.83979
10.00000	1.00000	500	0.50000	3	67	7	12	50	6	12	-2.86808	-inf	-2.81820
10.00000	1.00000	500	0.50000	4	68	9	12	51	6	12	-2.80980	-inf	-2.89849
10.00000	1.00000	500	1.00000	0	73	9	12	56	6	12	-2.82500	-inf	-2.90803
10.00000	1.00000	500	1.00000	1	65	7	10	51	5	10	-2.87998	-inf	-2.77638
10.00000	1.00000	500	1.00000	2	64	7	10	50	5	10	-2.83884	-inf	-2.83965
10.00000	1.00000	500	1.00000	3	67	7	12	50	6	12	-2.86681	-inf	-2.81870
10.00000	1.00000	500	1.00000	4	68	9	12	51	6	12	-2.80832	-inf	-2.89442
10.00000	1.00000	500	2.00000	0	73	9	12	56	6	12	-2.82928	-inf	-2.90798
10.00000	1.00000	500	2.00000	1	65	7	10	51	5	10	-2.88140	-inf	-2.78018
10.00000	1.00000	500	2.00000	2	64	7	10	50	5	10	-2.84065	-inf	-2.84253
10.00000	1.00000	500	2.00000	3	67	7	12	50	6	12	-2.86783	-inf	-2.82235
10.00000	1.00000	500	2.00000	4	68	9	12	51	6	12	-2.80911	-inf	-2.89156
15.00000	1.00000	10	0.10000	0	80	15	16	57	8	16	-2.80653	-inf	-2.92662
15.00000	1.00000	10	0.10000	1	91	17	18	65	9	18	-2.80994	-inf	-2.68164
15.00000	1.00000	10	0.10000	2	76	13	16	53	8	16	-2.82585	-inf	-2.82073
15.00000	1.00000	10	0.10000	3	86	15	18	60	9	18	-2.79894	-inf	-2.74997
15.00000	1.00000	10	0.10000	4	76	13	16	53	8	16	-2.80707	-inf	-2.89727
15.00000	1.00000	10	0.20000	0	80	15	16	57	8	16	-2.80588	-inf	-2.92186
15.00000	1.00000	10	0.20000	1	91	17	18	65	9	18	-2.80885	-inf	-2.68135
15.00000	1.00000	10	0.20000	2	76	13	16	53	8	16	-2.82470	-inf	-2.82014
15.00000	1.00000	10	0.20000	3	86	15	18	60	9	18	-2.79781	-inf	-2.74919
15.00000	1.00000	10	0.20000	4	76	13	16	53	8	16	-2.80597	-inf	-2.89536
15.00000	1.00000	10	0.50000	0	80	15	16	57	8	16	-2.80508	-inf	-2.91429
15.00000	1.00000	10	0.50000	1	91	17	18	65	9	18	-2.80754	-inf	-2.68265
15.00000	1.00000	10	0.50000	2	76	13	16	53	8	16	-2.82278	-inf	-2.81918
